"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2026-B-2d";"2026";"B";"";"2";"Differential- und Integralrechnung";"d";"5";"5";"";"ja";"";"Integralrechnung";"Fläche zwischen Graph und x-Achse";"Fläche zwischen Graph und x-Achse berechnen";"Flächeninhalt im Koordinatensystem in Quadratmeter umrechnen|Volumen aus Querschnittsfläche und Länge";"bestimmtes Integral|Stammfunktion|Nachweis 7,05 FE|Maßstab quadriert|Prismenvolumen";"Stammfunktion einer ganzrationalen Funktion bilden|90 cm in m umrechnen";"Rechnung";"Weisen Sie nach|Geben Sie an|Berechnen Sie";"Zahl";"Skizze";"wie 2026-B-2a; die gesuchte Fläche liegt zwischen dem Bogen Gf und der x-Achse von A bis zur Senkrechten durch B";"Fahrradanhänger/Nachhaltigkeitsprojekt";"lang";"f(x) = 0,05x^3 − 1,2x; die Seitenwand liegt zwischen Gf und der x-Achse von A(−4,9; 0) bis B(−0,5; 0); eine Einheit im Koordinatensystem entspricht 0,5 m in der Wirklichkeit; für die Wohnkabine werden zwei identische Seitenwände im Abstand von 90 cm verbaut, die Materialdicke wird vernachlässigt";"Nachweis, dass die Maßzahl des Flächeninhalts der Seitenwand etwa 7,05 FE beträgt|Flächeninhalt in m^2|Volumen des Innenraums";"das bestimmte Integral von −4,9 bis −0,5 über f bilden, die Maßzahl mit 0,5 m mal 0,5 m in Quadratmeter umrechnen und mit dem Abstand 0,90 m zum Volumen multiplizieren";"4";"dezimal|negativ|Potenz";"FE|m^2|cm|m|m^3";"2026-B-2a|2026-B-2b";"Maßzahl der Fläche ≈ 7,05 FE|Flächeninhalt etwa 1,76 m^2|Volumen etwa 1,58 m^3 (amtlich)";"Stammfunktion F(x) = (1/80)x^4 − (3/5)x^2|F(−0,5) ≈ −0,15|F(−4,9) ≈ −7,2";"III";"den Maßstab beim Flächeninhalt nur einfach statt quadriert anwenden";"Gutachten: Nachweisen des Flächeninhaltes der Seitenwand 3 BE, Angeben des Flächeninhalts in m^2 1 BE, Berechnen des Volumens in m^3 1 BE; eigene Rechnung mit der ungerundeten Fläche 1,7627 m^2 ergibt 1,59 m^3, der Erwartungshorizont rechnet mit der gerundeten Fläche 1,76 m^2 weiter und erhält 1,58 m^3"
"2026-B-3a";"2026";"B";"";"3";"Stochastik";"a";"7";"3";"";"ja";"";"Stochastik";"Statistische Kenngrößen";"Mittelwert aus Werteliste";"Standardabweichung aus Werteliste";"arithmetisches Mittel|Varianz|Standardabweichung|sechs Wochenwerte";"Summe durch Anzahl teilen|Wurzel aus der Varianz ziehen";"Rechnung";"Berechnen Sie";"Zahl";"Tabelle";"vorgedruckte Tabelle mit zwei Zeilen, Woche 1 bis 6 und Stückzahl 150, 100, 250, 100, 100, 200; rechts oben ein Piktogramm eines Gewürzstreuers";"Einzelhandel/Verkaufszahlen";"kurz";"Verkaufszahlen eines Gewürzstreuers in sechs Testwochen: 150, 100, 250, 100, 100 und 200 Stück; insgesamt 900 Stück";"arithmetischer Mittelwert der wöchentlichen Verkaufszahlen|Standardabweichung";"die sechs Werte summieren und durch sechs teilen, dann die quadratischen Abweichungen vom Mittelwert summieren, durch sechs teilen und die Wurzel ziehen";"3";"ganz|dezimal|Wurzel";"Stück";"";"Mittelwert 150 Stück|Standardabweichung s ≈ 57,73 (amtlich)";"Varianz s^2 ≈ 3333,33";"II";"durch die Anzahl minus eins teilen und 63,25 erhalten";"Gutachten: Berechnen des arithmetischen Mittels und der Standardabweichung 3 BE; der Erwartungshorizont nennt als Hinweis auch die Formel mit n − 1 und s ≈ 63,25. Eigene Rechnung ergibt s ≈ 57,74; der Erwartungshorizont schneidet die 57,735 auf 57,73 ab statt zu runden"
"2026-B-3b";"2026";"B";"";"3";"Stochastik";"b";"7";"4";"";"ja";"";"Stochastik";"Daten darstellen und aufbereiten";"Relative Häufigkeit berechnen";"Häufigkeitsdiagramm zeichnen";"relative Häufigkeit|Anteil an 900|Diagrammart selbst wählen|Achsenbeschriftung";"Bruch in Dezimalzahl umrechnen|Achsen selbst einteilen";"Rechnung|Zeichnen";"Geben Sie an|stellen Sie dar";"Zahl|Grafik";"Tabelle";"zu zeichnen ist ein selbst gewähltes Häufigkeitsdiagramm mit den Wochen 1 bis 6 auf der x-Achse und der relativen Häufigkeit von 0 bis 0,3 auf der y-Achse; der Erwartungshorizont zeigt ein Säulendiagramm mit beschrifteten Achsen";"Einzelhandel/Verkaufszahlen";"kurz";"Verkaufszahlen eines Gewürzstreuers in sechs Testwochen: 150, 100, 250, 100, 100 und 200 Stück; insgesamt 900 Stück";"relative Häufigkeit der Stückzahl jeder Woche|grafische Darstellung in einem geeigneten Häufigkeitsdiagramm";"jede Wochenstückzahl durch 900 teilen und die sechs Werte in einem selbst angelegten Diagramm als Säulen eintragen";"2";"dezimal|Bruch";"";"";"relative Häufigkeiten ≈ 0,17; 0,11; 0,28; 0,11; 0,11 und 0,22|Säulendiagramm mit beschrifteten Achsen (amtlich)";"";"I";"die Stückzahlen durch sechs statt durch 900 teilen";"Gutachten: Angeben der relativen Häufigkeiten 1 BE, Darstellen der relativen Häufigkeiten im Diagramm 3 BE"
"2026-B-3c";"2026";"B";"";"3";"Stochastik";"c";"7";"9";"";"ja";"";"Stochastik";"Baumdiagramm und Pfadregeln";"Baumdiagramm zweistufig darstellen";"Pfadregel zweistufig anwenden|Gegenereignis nutzen";"zweistufiges Ziehen|Pfadregel|Summenregel|mindestens ein|Gegenereignis";"den Anteil der Paprikastreuer mit 55 % selbst ergänzen|sehr große Menge als Ziehen mit Zurücklegen deuten";"Zeichnen|Rechnung|Kurzantwort";"Veranschaulichen Sie|Berechnen Sie|Formulieren Sie|Geben Sie an";"Grafik|Zahl|Text";"keins";"zu zeichnen ist ein vollständiges zweistufiges Baumdiagramm mit den drei Ästen M 15 %, C 30 % und P 55 % in jeder Stufe, also neun Pfaden";"Großhandel/Gewürzstreuer";"lang";"eine sehr große Lieferung Gewürzstreuer enthält 15 % Majoranstreuer und 30 % Currystreuer, der Rest sind Paprikastreuer; eine Kundin greift ohne hinzuschauen zwei beliebige Streuer heraus; Ereignis A die Kundin erhält zwei Streuer mit gleichen Gewürzen, Ereignis B die Kundin erhält mindestens einen Currystreuer";"vollständiges Baumdiagramm der zweistufigen Zusammenstellung|P(A)|P(B)|Gegenereignis zu A in Worten und dessen Wahrscheinlichkeit";"den Anteil der Paprikastreuer als 55 % ergänzen, das zweistufige Baumdiagramm zeichnen, für A die drei Pfade gleicher Gewürze addieren, für B die Pfade mit mindestens einem Currystreuer addieren und für das Gegenereignis zu A von 100 % abziehen";"5";"dezimal|Prozent";"";"";"P(A) = 41,5 %|P(B) = 51 %|Gegenereignis: die Kundin erhält zwei unterschiedliche Gewürzstreuer, P = 58,5 % (amtlich)";"Anteil Paprikastreuer 55 %|P(A) = 0,15^2 + 0,30^2 + 0,55^2";"III";"bei mindestens einem Currystreuer den Pfad Curry-Curry doppelt zählen";"Gutachten: Erstellen eines vollständigen Baumdiagramms 3 BE, Berechnen der Wahrscheinlichkeiten von A und B 4 BE, Formulieren des Gegenereignisses von A und Angeben der Wahrscheinlichkeit 2 BE; der Erwartungshorizont berechnet P(B) als Summe der Pfade mit Curry, nicht über das Gegenereignis"
"2026-B-3d";"2026";"B";"";"3";"Stochastik";"d";"7";"2";"";"ja";"";"Stochastik";"Kombinatorische Abzählverfahren";"Kombination mit Wiederholung berechnen";"";"drei Sorten|fünf Streuer|Kombination mit Wiederholung|Binomialkoeffizient";"die Reihenfolge als unwesentlich erkennen|Binomialkoeffizient berechnen";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Großhandel/Gewürzstreuer";"kurz";"eine sehr große Lieferung mit drei Gewürzsorten; ein Kunde greift rein zufällig fünf Gewürzstreuer heraus";"Anzahl aller möglichen Zusammenstellungen";"Kombination mit Wiederholung für n = 3 Sorten und k = 5 Streuer über den Binomialkoeffizienten von n + k − 1 über k berechnen";"1";"ganz";"";"";"21 mögliche Zusammenstellungen (amtlich)";"Binomialkoeffizient 7 über 5";"II";"die Reihenfolge mitzählen und 3^5 = 243 angeben";"Gutachten: Ermitteln von Kombinationen mit Wiederholung 2 BE; erste Fundstelle des Themas Kombinatorische Abzählverfahren im Bestand"
"2026-B-3e";"2026";"B";"";"3";"Stochastik";"e";"7";"2";"";"ja";"";"Stochastik";"Kombinatorische Abzählverfahren";"Permutation mit Wiederholung berechnen";"";"30 Streuer|je 10 Stück|Permutation mit Wiederholung|Fakultät";"Fakultät im Taschenrechner nutzen|Ergebnis als Zehnerpotenz angeben";"Rechnung";"Bestimmen Sie";"Zahl";"keins";"keine";"Einzelhandel/Schaufenster";"kurz";"eine Kette aus 30 Gewürzstreuern für die Schaufensterdekoration, von jeder der drei Sorten 10 Stück";"Anzahl der unterschiedlichen Reihenfolgen für die Kette";"30 Fakultät durch das Produkt aus dreimal 10 Fakultät teilen";"1";"ganz|Potenz";"";"";"etwa 5,55 · 10^12 unterschiedliche Reihenfolgen (amtlich)";"";"II";"nur 30 Fakultät angeben und die gleichartigen Streuer je Sorte nicht herausdividieren";"Gutachten: Bestimmen von Permutationen mit Wiederholung 2 BE"
"2025-C-1a";"2025";"C";"";"1";"Differentialrechnung";"a";"2";"4";"";"ja";"";"Differentialrechnung";"Symmetrie nachweisen";"Punktsymmetrie am Funktionsterm beurteilen";"Verhalten im Unendlichen bestimmen";"ungerade Exponenten|Absolutglied null|Symmetrieart entscheiden|Grenzwerte";"f(−x) bilden oder die Exponenten deuten";"Begründung|Kurzantwort";"Entscheiden und begründen Sie|Geben Sie an";"Text";"keins";"keine";"ohne";"kurz";"f(x) = −(1/4)x^5 + 2x^3; x aus IR; der Graph der Funktion heißt Gf";"Entscheidung mit Begründung, ob Gf achsensymmetrisch zur y-Achse oder punktsymmetrisch zum Koordinatenursprung verläuft|Verhalten der Funktionswerte im Unendlichen";"über f(−x) = −f(x) oder über die ausschließlich ungeraden Exponenten bei fehlendem Absolutglied auf Punktsymmetrie schließen; aus Grad 5 und negativem Leitkoeffizienten die beiden Grenzwerte angeben";"2";"Bruch|negativ|Potenz";"";"";"Gf ist punktsymmetrisch zum Koordinatenursprung, weil nur ungerade Exponenten auftreten und das Absolutglied null ist|f(x) → ∞ für x → −∞ und f(x) → −∞ für x → +∞ (amtlich)";"";"I";"beide Grenzwerte gleich angeben, obwohl der Grad ungerade ist";"Gutachten: Prüfen der Symmetrie 2 BE, Angeben des Verhaltens im Unendlichen 2 BE; anders als 2026-B-1a ist die Symmetrieart nicht vorgegeben, sondern zu wählen"
"2025-C-1b";"2025";"C";"";"1";"Differentialrechnung";"b";"2";"3";"";"ja";"";"Differentialrechnung";"Nullstellen ganzrationaler Funktionen";"Nullstelle durch Einsetzen nachweisen";"Weitere Nullstellen über Symmetrie angeben";"Wurzel aus 8|Nullstellennachweis|Punktsymmetrie nutzen|Ausklammern als Alternative";"mit Wurzeltermen potenzieren|Punktsymmetrie aus Teilaufgabe a nutzen";"Rechnung|Kurzantwort";"Weisen Sie nach|Ermitteln Sie";"Zahl";"keins";"keine";"ohne";"kurz";"f(x) = −(1/4)x^5 + 2x^3; x aus IR; behauptete Nullstelle x = √8";"Nachweis, dass x = √8 eine Nullstelle von f ist|die beiden weiteren Nullstellen von f";"√8 in f einsetzen und null erhalten; aus der Punktsymmetrie −√8 und 0 als weitere Nullstellen angeben";"3";"Bruch|negativ|Potenz|Wurzel";"";"2025-C-1a";"f(√8) = 0, also ist √8 eine Nullstelle|x2 = −√8|x3 = 0 (amtlich)";"";"II";"√8 nur gerundet einsetzen und deshalb nicht genau null erhalten";"Gutachten: Nachweisen der gegebenen Nullstelle 1 BE, Ermitteln der zwei weiteren Nullstellen 2 BE; der Erwartungshorizont nennt als Alternative das Ausklammern von x^3 mit anschließendem Wurzelziehen"
"2025-C-1c";"2025";"C";"";"1";"Differentialrechnung";"c";"2";"3";"";"ja";"";"Differentialrechnung";"Ableitungen bilden";"Ableitung ganzrationale Funktion";"";"Potenzregel|Faktorregel|Bruchkoeffizient|dritte Ableitung";"";"Rechnung";"Geben Sie an";"Term";"keins";"keine";"ohne";"kurz";"f(x) = −(1/4)x^5 + 2x^3; x aus IR";"erste, zweite und dritte Ableitung von f";"Potenz-, Faktor- und Summenregel dreimal hintereinander anwenden";"3";"Bruch|negativ|Potenz";"";"";"f'(x) = −(5/4)x^4 + 6x^2|f''(x) = −5x^3 + 12x|f'''(x) = −15x^2 + 12 (amtlich)";"";"I";"den Bruch 1/4 nicht mit dem Exponenten 5 multiplizieren";"Gutachten: Notieren der ersten bis dritten Ableitung 3 BE"
"2025-C-1d";"2025";"C";"";"1";"Differentialrechnung";"d";"2";"11";"";"ja";"";"Differentialrechnung";"Extrem- und Sattelpunkte";"Extrem- und Sattelpunkte über zweite Ableitung";"Nullstellen durch Ausklammern|Monotonieverhalten angeben";"x^2 ausklammern|Tiefpunkt|Hochpunkt|Sattelpunkt über dritte Ableitung|Monotonieintervalle";"Ableitungen aus Teilaufgabe c nutzen|Intervalle als Ungleichung schreiben";"Rechnung|Kurzantwort";"Ermitteln Sie|Weisen Sie nach|Geben Sie an";"Zahl|Text";"keins";"keine";"ohne";"mittel";"f(x) = −(1/4)x^5 + 2x^3; x aus IR";"vollständige Koordinaten und Art der beiden Extrempunkte|Nachweis und Koordinaten des Sattelpunktes|Monotonieverhalten von Gf";"f'(x) = 0 durch Ausklammern von x^2 lösen, die drei Stellen in f'' einsetzen, bei f''(0) = 0 über f'''(0) ungleich null den Sattelpunkt nachweisen, die Funktionswerte berechnen und aus dem Vorzeichen von f' die Monotonieintervalle angeben";"6";"Bruch|dezimal|negativ|Wurzel";"";"2025-C-1c";"T(−2,19; −8,41) Tiefpunkt|H(2,19; 8,41) Hochpunkt|Sattelpunkt S(0; 0)|Gf fällt für x < −2,19, steigt für −2,19 < x < 2,19 und fällt für x > 2,19 (amtlich)";"f'(x) = x^2 · (−(5/4)x^2 + 6)|x1 = 0; x2/3 ≈ ± 2,19|f''(−2,19) ≈ 26,24 > 0|f''(2,19) ≈ −26,24 < 0|f'''(0) = 12 ungleich 0";"III";"die doppelte Nullstelle x = 0 von f' als Extremstelle deuten, ohne f''' zu prüfen";"Gutachten: Ermitteln der drei Nullstellen von f' 3 BE, Ermitteln der Art und der Koordinaten der zwei EP 3 BE, Nachweisen und Angeben des Sattelpunktes 3 BE, Angeben des Monotonieverhaltens 2 BE; mit 11 BE die punktstärkste Teilaufgabe im Bestand"
"2025-C-1e";"2025";"C";"";"1";"Differentialrechnung";"e";"2";"3";"";"ja";"";"Differentialrechnung";"Graph zeichnen und zuordnen";"Graph ganzrationaler Funktion im Intervall zeichnen";"";"kartesisches Koordinatensystem|Zeichenintervall|geeignete Achseneinteilung|markante Punkte";"eigene Wertetabelle anlegen|die Achsen unterschiedlich einteilen";"Zeichnen";"Zeichnen Sie";"Grafik";"keins";"zu zeichnen ist Gf über −3 <= x <= 3 in einem selbst angelegten kartesischen Koordinatensystem mit geeigneter Achseneinteilung; der Graph ist punktsymmetrisch zum Ursprung, hat den Tiefpunkt T(−2,19; −8,41), den Sattelpunkt S(0; 0), den Hochpunkt H(2,19; 8,41), die Nullstellen 0 und ±2,83 und die Randpunkte (−3; 6,75) und (3; −6,75)";"ohne";"kurz";"f(x) = −(1/4)x^5 + 2x^3; x aus IR; Zeichenintervall −3 <= x <= 3";"Graph von Gf im Intervall −3 <= x <= 3 mit geeigneter Achseneinteilung";"die in den Teilaufgaben b und d berechneten Punkte eintragen, mit weiteren Funktionswerten ergänzen und den Verlauf durchzeichnen";"2";"Bruch|dezimal|negativ";"";"2025-C-1b|2025-C-1d";"Graph durch T(−2,19; −8,41), S(0; 0), H(2,19; 8,41), die Nullstellen 0 und ±2,83 sowie die Randpunkte (−3; 6,75) und (3; −6,75) (amtlich)";"f(−3) = 6,75|f(3) = −6,75";"II";"beide Achsen gleich einteilen, obwohl die Funktionswerte bis ±8,41 reichen";"Gutachten: Zeichnen des Graphen von f 3 BE; die Aufgabe verlangt ausdrücklich eine geeignete Achseneinteilung"
"2025-C-1f";"2025";"C";"";"1";"Differentialrechnung";"f";"2";"6";"";"ja";"";"Differentialrechnung";"Anstieg und Tangente";"Tangentengleichung im Punkt";"Schnittpunkte zweier Funktionsgraphen berechnen|Tangente in das Koordinatensystem einzeichnen";"Anstieg an der Stelle 2|Tangente durch den Ursprung|zwei weitere Schnittpunkte|Tangente einzeichnen";"erste Ableitung aus Teilaufgabe c nutzen|Geradengleichung aus Anstieg und Punkt aufstellen";"Rechnung|Kurzantwort|Zeichnen";"Ermitteln Sie|bestimmen Sie|Geben Sie an|Zeichnen Sie";"Zahl|Term|Grafik";"keins";"die Tangente t wird in das Koordinatensystem aus Teilaufgabe e eingezeichnet; sie verläuft durch den Ursprung und berührt Gf bei x = 2";"ohne";"mittel";"f(x) = −(1/4)x^5 + 2x^3; x aus IR; betrachtete Stelle x = 2; Gf und die Tangente t schneiden sich an zwei weiteren Stellen";"Anstieg von f an der Stelle x = 2|Gleichung der Tangente t an Gf an dieser Stelle|Koordinaten der beiden weiteren Schnittpunkte von Gf und t|Einzeichnen von t in das Koordinatensystem aus Teilaufgabe e";"f'(2) als Anstieg berechnen, mit f(2) den Achsenabschnitt bestimmen, dann f(x) = t(x) lösen oder die Schnittpunkte am Graphen ablesen und t eintragen";"5";"Bruch|negativ|Potenz";"";"2025-C-1c|2025-C-1e";"f'(2) = 4|t(x) = 4x|S1(0; 0)|S2(−2; −8)|Tangente im Koordinatensystem aus Teilaufgabe e eingezeichnet (amtlich)";"f(2) = 8|n = 0";"III";"die Berührstelle x = 2 als einen der beiden weiteren Schnittpunkte mitzählen";"Gutachten: Ermitteln des Anstiegs 1 BE, Bestimmen einer Tangentengleichung 2 BE, Angeben von zwei Schnittpunkten von Tangente und Graph 2 BE, Einzeichnen der Tangente 1 BE. Der Erwartungshorizont nennt die Schnittpunkte ohne Rechenweg; rechnerisch ist f(x) − t(x) = −(1/4)x · (x^2 − 4)^2, die Tangente berührt Gf wegen der Punktsymmetrie auch bei x = −2, das Heft führt diesen Punkt gleichwohl als Schnittpunkt"
"2025-C-2a";"2025";"C";"";"2";"Differential- und Integralrechnung";"a";"5";"3";"";"ja";"";"Differentialrechnung";"Nullstellen ganzrationaler Funktionen";"Nullstelle durch Einsetzen nachweisen";"Funktionswert im Sachzusammenhang deuten";"Tunnelbreite 1 m|Nullstellenabstand|Tunnelhöhe 1,20 m|eine Einheit gleich ein Meter";"den Nullstellenabstand als Breite deuten|die Maßzahl als Meterangabe lesen";"Rechnung";"Weisen Sie nach";"Zahl";"Foto";"Abbildung 1 ist ein Foto des Tunneleingangs im Fels: ein spitzbogenförmiger Eingang, davor ein Gitter aus sieben senkrechten und mehreren waagerechten Eisenstangen, in der Mitte ein rundes Bergbausymbol. Abbildung 2 zeigt ein Koordinatensystem mit waagerechter x-Achse auf dem Tunnelboden und senkrechter y-Achse in der Tunnelmitte, darin der Querschnitt als Bogen durch (−0,5; 0), (0; 1,2) und (0,5; 0); keine Achsenskalierung angegeben";"Besucherbergwerk/Tunnelquerschnitt";"lang";"beim Ausbau eines Besucherbergwerks wird ein Belüftungstunnel entdeckt; sein Querschnitt bleibt über die gesamte Länge gleich, ist am Boden 1 m breit und in der Mitte 1,20 m hoch; der Querschnitt wird mit f(x) = 4,8x^4 − 6x^2 + 1,2; x aus IR simuliert; die x-Achse liegt auf dem Boden, die y-Achse senkrecht in der Tunnelmitte; eine Einheit im Koordinatensystem entspricht einem Meter in der Wirklichkeit";"Nachweis, dass der entsprechende Teil des Graphen die gemessene Breite und Höhe des Tunnels genau wiedergibt";"f(−0,5) und f(0,5) berechnen und den Nullstellenabstand als Breite deuten; f(0) berechnen und als Höhe in der Mitte deuten";"3";"dezimal|negativ|Potenz";"m";"";"f(−0,5) = f(0,5) = 0, der Nullstellenabstand entspricht 1 m|f(0) = 1,2 entspricht 1,2 m (amtlich)";"";"II";"nur eine Nullstelle prüfen und die Breite mit 0,5 m angeben";"Gutachten: Nachweisen der Tunnelbreite 2 BE, Nachweisen der Tunnelhöhe 1 BE"
"2025-C-2b";"2025";"C";"";"2";"Differential- und Integralrechnung";"b";"5";"6";"";"ja";"";"Grundlagen";"Größen und Einheiten";"Funktionswert im Sachzusammenhang deuten";"Gleichung vierten Grades über Substitution lösen";"sieben Stangen im Raster 12,5 cm|Stangenlänge als Funktionswert|Gleichung f(x) = 0,6|Länge als doppelter Abstand";"die Position der Stange aus dem Raster bestimmen|Zentimeter in Meter umrechnen|Lösungen außerhalb des Tunnels verwerfen";"Rechnung";"Bestimmen Sie|Berechnen Sie";"Zahl";"Foto";"wie 2025-C-2a; im Foto sind die sieben senkrechten und die waagerechte Eisenstange des Gitters zu erkennen";"Besucherbergwerk/Gitter";"lang";"f(x) = 4,8x^4 − 6x^2 + 1,2; x aus IR; der Tunnel ist am Boden 1 m breit, eine Einheit im Koordinatensystem entspricht einem Meter; das Gitter im Tunneleingang besteht aus 7 senkrechten Eisenstangen im Abstand von je 12,5 cm, deren Dicke vernachlässigt wird; die waagerechte Eisenstange befindet sich in einer Höhe von 60 cm";"Länge der vorletzten senkrechten Eisenstange auf der rechten Seite|Länge der waagerechten Eisenstange";"die vorletzte Stange rechts liegt bei x = 0,25, ihr Länge ist f(0,25); für die waagerechte Stange f(x) = 0,6 auf 4,8x^4 − 6x^2 + 0,6 = 0 bringen, mit z = x^2 substituieren und aus den beiden Lösungen im Tunnel die Länge als doppelten Abstand zur Mitte bilden";"5";"dezimal|negativ|Potenz|Wurzel";"cm|m";"2025-C-2a";"vorletzte senkrechte Eisenstange 0,84 m lang|waagerechte Eisenstange 0,66 m lang (amtlich)";"Position der sechsten Stange bei x = 0,25|f(0,25) = 27/32 ≈ 0,84|4,8z^2 − 6z + 0,6 = 0|z1 ≈ 0,11 mit x1/2 ≈ ± 0,33|z2 ≈ 1,14 mit x3/4 ≈ ± 1,07 entfällt";"III";"das Stangenraster in der Tunnelmitte beginnen lassen und dadurch die falsche Position für die vorletzte Stange erhalten";"Gutachten: Bestimmen der Länge einer senkrechten Geraden 2 BE, Berechnen der Länge einer waagerechten Geraden 4 BE; der Punktschwerpunkt liegt auf dem Gleichungsteil, typ bildet nach Profil § 7 die erste Teilleistung ab"
"2025-C-2c";"2025";"C";"";"2";"Differential- und Integralrechnung";"c";"5";"5";"";"ja";"";"Integralrechnung";"Fläche zwischen Graph und x-Achse";"Fläche zwischen Graph und x-Achse berechnen";"Volumen aus Querschnittsfläche und Länge|Masse aus Volumen und Dichte";"bestimmtes Integral|Nachweis 0,76 Quadratmeter|Tunnellänge 150 m|2,8 Tonnen je Kubikmeter";"Stammfunktion bilden|die Flächeneinheit als Quadratmeter deuten";"Rechnung";"Zeigen Sie|Bestimmen Sie|Berechnen Sie";"Zahl";"Foto";"wie 2025-C-2a; die Querschnittsfläche liegt zwischen dem Bogen und der x-Achse von −0,5 bis 0,5";"Besucherbergwerk/Gesteinsmasse";"mittel";"f(x) = 4,8x^4 − 6x^2 + 1,2; x aus IR; der Tunnelquerschnitt liegt zwischen dem Graphen und der x-Achse von −0,5 bis 0,5; eine Einheit entspricht einem Meter; der Tunnel ist 150 m lang; ein Kubikmeter Gestein wiegt 2,8 Tonnen";"Nachweis, dass sich ein Tunnelquerschnitt von 0,76 m^2 ergibt|Volumen des gesamten Tunnels|Masse des beim Bau abtransportierten Gesteins";"das bestimmte Integral von −0,5 bis 0,5 über f bilden, die Fläche mit der Länge 150 m zum Volumen multiplizieren und mit 2,8 Tonnen je Kubikmeter die Masse berechnen";"4";"dezimal|negativ|Potenz|Bruch";"FE|m^2|m|m^3|t";"2025-C-2a";"Querschnitt 0,76 FE entspricht 0,76 m^2|Volumen 114 m^3|Masse 319,2 t (amtlich)";"Stammfunktion F(x) = (24/25)x^5 − 2x^3 + 1,2x|F(0,5) = 19/50|F(−0,5) = −19/50";"II";"das Integral nur von 0 bis 0,5 bilden und die halbe Fläche angeben";"Gutachten: Nachweisen des Tunnelquerschnitts 3 BE, Berechnen von Volumen und Masse des Gesteins 2 BE"
"2025-C-2d";"2025";"C";"";"2";"Differential- und Integralrechnung";"d";"5";"4";"";"ja";"";"Differentialrechnung";"Funktionsgleichung bestimmen";"Markante Punkte im Sachzusammenhang markieren und ablesen";"Funktionsgleichung mit Symmetriebedingung über LGS";"drei markante Punkte|Achsensymmetrie also b gleich null|quadratische Funktion|Kontrollergebnis";"Breite und Höhe des alten Tunnels übernehmen|aus der Achsensymmetrie b = 0 schließen";"Eintragen|Rechnung";"Markieren Sie|notieren Sie|Bestimmen Sie";"Zahl|Term";"Koordinatensystem";"in Abbildung 2 sind drei markante Punkte zu markieren und mit Koordinaten zu beschriften: A(−0,5; 0) und C(0,5; 0) auf der x-Achse, B(0; 1,2) auf der y-Achse; das Koordinatensystem enthält den Bogen des Querschnitts";"Besucherbergwerk/neuer Tunnel";"mittel";"für die weitere Nutzung wird ein zusätzlicher Belüftungstunnel benötigt; er soll den Querschnitt einer achsensymmetrischen quadratischen Funktion g bekommen und dieselbe Höhe 1,2 m und Breite 1 m wie der historische Tunnel erhalten; Abbildung 2 zeigt das Koordinatensystem";"drei markante Punkte des neuen Tunnelquerschnitts mit ihren Koordinaten|Gleichung einer passenden Funktion g durch alle drei Punkte";"die beiden Randpunkte auf der x-Achse und den höchsten Punkt auf der y-Achse markieren, aus der Achsensymmetrie b = 0 setzen, mit dem höchsten Punkt c bestimmen und mit einem Randpunkt a berechnen";"4";"dezimal|negativ|Potenz";"";"2025-C-2a";"A(−0,5; 0), B(0; 1,2) und C(0,5; 0)|g(x) = −4,8x^2 + 1,2 (amtlich)";"Ansatz g(x) = ax^2 + bx + c|b = 0|c = 1,2|0 = a · 0,5^2 + 1,2";"II";"den vollständigen Ansatz mit b ungleich null aufstellen und die Symmetrie nicht nutzen";"Gutachten: Markieren und Koordinatenangabe von 3 Punkten 1 BE, Ermitteln einer quadratischen Funktionsgleichung 3 BE; das Ergebnis steht im Heft als Kontrollergebnis"
"2025-C-2e";"2025";"C";"";"2";"Differential- und Integralrechnung";"e";"5";"2";"";"ja";"";"Integralrechnung";"Körpervolumen aus Grundfläche und Länge";"Länge aus Volumen und Querschnittsfläche berechnen";"";"Volumengleichheit|Querschnitt 0,8 Quadratmeter|gesuchte Tunnellänge";"das Volumen aus Teilaufgabe c übernehmen|lineare Gleichung lösen";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Besucherbergwerk/neuer Tunnel";"kurz";"der neue Tunnel hat eine Querschnittsfläche von 0,8 m^2 und soll genau das gleiche Volumen wie der alte Tunnel mit 114 m^3 haben";"geplante Länge des neuen Tunnels";"das Volumen des alten Tunnels durch die neue Querschnittsfläche teilen";"1";"dezimal";"m^2|m^3|m";"2025-C-2c";"Länge des neuen Tunnels 142,5 m (amtlich)";"";"I";"Querschnittsfläche und Volumen multiplizieren statt zu teilen";"Gutachten: Ermitteln der Tunnellänge 2 BE"
